Fecha;Fecha_Apertura;Producto;Ventas;Intereses;Comisiones
30/04/2024;21/08/2020;PHIP;1,940.34;13.31;0.10
30/04/2024;21/08/2020;PVEH;122.91;1.17;0.04
30/04/2024;27/08/2020;PHIP;1,004.21;9.15;0.02
30/04/2024;27/08/2020;PVEH;165.19;1.36;0.04
30/04/2024;10/09/2020;PCRFA;78.81;1.91;0.00
30/04/2024;13/09/2020;PCRFA;8.59;0.12;0.00
30/04/2024;16/09/2020;PCRFA;79.83;1.68;0.00
30/04/2024;21/10/2020;PHIP;846.62;5.25;0.05
30/04/2024;21/10/2020;PVEH;315.66;2.75;0.07
30/04/2024;27/10/2020;PHIP;61,352.65;383.44;0.00
30/04/2024;30/10/2020;PHIP;4,493.35;30.29;0.15
30/04/2024;7/11/2020;PCRFA;37.88;0.95;0.00
30/04/2024;10/11/2020;PCRFA;141.44;2.76;0.50
30/04/2024;13/11/2020;PCRFA;140.37;2.46;0.00
30/04/2024;16/11/2020;PCRFA;444.10;5.77;0.00
30/04/2024;15/12/2020;PVEH;111.95;0.93;0.05
30/04/2024;21/12/2020;PHIP;1,749.39;11.96;0.08
30/04/2024;21/12/2020;PVEH;353.25;2.70;0.09
30/04/2024;24/12/2020;PHIP;544.72;3.66;0.02
30/04/2024;24/12/2020;PVEH;238.27;1.87;0.08
30/04/2024;7/01/2021;PCRFA;96.36;1.64;0.01
30/04/2024;10/01/2021;PCRFA;5.12;0.07;0.00
30/04/2024;13/01/2021;PCRFA;49.42;0.99;0.00
30/04/2024;16/01/2021;PCRFA;146.12;2.76;0.65
30/04/2024;17/02/2021;PVEH;74.99;0.59;0.01
30/04/2024;23/02/2021;PHIP;3,437.62;23.91;0.11
30/04/2024;23/02/2021;PVEH;144.09;1.12;0.03
30/04/2024;26/02/2021;PHIP;12,921.73;82.83;0.18
30/04/2024;1/03/2021;PHIP;899.64;6.43;0.03
30/04/2024;9/03/2021;PCRFA;2,514.68;21.21;0.46
30/04/2024;12/03/2021;PCRFA;923.42;12.02;0.23
30/04/2024;15/03/2021;PCRFA;1,153.91;14.70;0.24
30/04/2024;18/03/2021;PCRFA;2,496.88;21.69;0.48
30/04/2024;16/04/2021;PVEH;81.33;0.55;0.00
30/04/2024;22/04/2021;PHIP;1,911.94;12.25;0.11
30/04/2024;22/04/2021;PVEH;101.98;0.83;0.02
30/04/2024;28/04/2021;PHIP;5,882.11;43.26;0.31
30/04/2024;9/05/2021;PCRFA;27.57;0.49;0.00
30/04/2024;12/05/2021;PCRFA;958.85;11.36;0.67
30/04/2024;15/05/2021;PCRFA;386.92;7.28;0.63
30/04/2024;16/06/2021;PVEH;215.84;1.74;0.10
30/04/2024;22/06/2021;PHIP;8,028.43;53.32;0.04
30/04/2024;22/06/2021;PVEH;51.38;0.39;0.00
30/04/2024;25/06/2021;PHIP;4,317.14;31.28;0.20
30/04/2024;6/07/2021;PCRFA;903.46;17.31;0.13
30/04/2024;9/07/2021;PCRFA;1,763.08;30.95;0.20
30/04/2024;12/07/2021;PCRFA;902.02;16.54;0.44
30/04/2024;15/07/2021;PCRFA;2,100.57;31.48;0.21
30/04/2024;13/08/2021;PVEH;165.39;1.20;0.05
30/04/2024;19/08/2021;PHIP;1,109.84;7.64;0.06
30/04/2024;19/08/2021;PVEH;237.71;1.88;0.05
30/04/2024;25/08/2021;PHIP;8,461.33;52.54;0.14
30/04/2024;5/09/2021;PCRFA;71.86;1.45;0.01
30/04/2024;8/09/2021;PCRFA;2,837.38;40.10;1.12
30/04/2024;11/09/2021;PCRFA;1,522.16;24.45;1.64
30/04/2024;14/09/2021;PCRFA;2,585.85;38.85;0.33
30/04/2024;13/10/2021;PVEH;535.99;4.30;0.07
30/04/2024;19/10/2021;PHIP;1,929.31;13.73;0.08
30/04/2024;22/10/2021;PHIP;2,504.21;17.10;0.29
30/04/2024;22/10/2021;PVEH;512.47;3.68;0.07
30/04/2024;25/10/2021;PHIP;1,597.17;13.21;0.04
30/04/2024;28/10/2021;PHIP;39,423.06;224.91;0.28
30/04/2024;5/11/2021;PCRFA;1,598.82;15.45;0.20
30/04/2024;8/11/2021;PCRFA;1,967.39;35.90;0.15
30/04/2024;11/11/2021;PCRFA;3,271.15;41.59;1.03
30/04/2024;14/11/2021;PCRFA;913.88;17.20;0.08
30/04/2024;13/12/2021;PVEH;617.55;4.48;0.06
30/04/2024;16/12/2021;PVEH;229.04;1.86;0.05
30/04/2024;22/12/2021;PHIP;12,543.38;85.44;0.30
30/04/2024;22/12/2021;PVEH;117.35;0.91;0.03
30/04/2024;5/01/2022;PCRFA;2,116.56;35.73;1.68
30/04/2024;8/01/2022;PCRFA;2,707.00;51.25;1.70
30/04/2024;11/01/2022;PCRFA;5,357.99;100.86;1.29
30/04/2024;14/01/2022;PCRFA;6,380.83;101.28;2.98
30/04/2024;15/02/2022;PHIP;6,699.74;46.19;0.16
30/04/2024;15/02/2022;PVEH;185.33;1.29;0.00
30/04/2024;18/02/2022;PHIP;1,105.55;8.35;0.06
30/04/2024;21/02/2022;PHIP;987.14;7.25;0.03
30/04/2024;24/02/2022;PHIP;3,519.31;24.81;0.16
30/04/2024;7/03/2022;PCRFA;2,130.71;39.29;0.19
30/04/2024;10/03/2022;PCRFA;2,750.63;49.92;0.24
30/04/2024;13/03/2022;PCRFA;297.55;5.34;0.01
30/04/2024;20/04/2022;PHIP;7,117.03;44.26;0.26
30/04/2024;20/04/2022;PVEH;797.74;5.04;0.28
30/04/2024;26/04/2022;PHIP;2,145.16;13.37;0.14
30/04/2024;4/05/2022;PCRFA;2,365.58;43.60;1.76
30/04/2024;7/05/2022;PCRFA;2,266.31;43.76;0.26
30/04/2024;10/05/2022;PCRFA;6,047.68;83.81;6.53
30/04/2024;13/05/2022;PCRFA;9,834.89;153.11;4.25
30/04/2024;14/06/2022;PVEH;598.23;4.94;0.01
30/04/2024;17/06/2022;PHIP;1,849.48;8.88;0.03
30/04/2024;17/06/2022;PVEH;136.80;1.05;0.00
30/04/2024;20/06/2022;PVEH;571.34;4.64;0.05
30/04/2024;23/06/2022;PHIP;9,020.04;53.80;0.16
30/04/2024;4/07/2022;PCRFA;702.74;12.45;0.00
30/04/2024;7/07/2022;PCRFA;1,807.63;35.02;0.36
30/04/2024;10/07/2022;PCRFA;400.89;8.44;0.00
30/04/2024;13/07/2022;PCRFA;3,331.64;67.07;0.00
30/04/2024;11/08/2022;PVEH;245.41;1.79;0.07
30/04/2024;17/08/2022;PHIP;1,049.07;8.38;0.04
30/04/2024;17/08/2022;PVEH;523.90;3.58;0.07
30/04/2024;23/08/2022;PHIP;2,057.59;12.13;0.07
30/04/2024;3/09/2022;PCRFA;1,885.32;39.94;0.01
30/04/2024;6/09/2022;PCRFA;7,218.38;120.51;0.53
30/04/2024;9/09/2022;PCRFA;14,491.03;218.70;0.82
30/04/2024;12/09/2022;PCRFA;13,288.12;158.53;0.00
30/04/2024;11/10/2022;PVEH;677.83;4.46;0.07
30/04/2024;14/10/2022;PHIP;5,807.77;28.23;0.15
30/04/2024;14/10/2022;PVEH;392.12;2.58;0.06
30/04/2024;17/10/2022;PHIP;10,490.86;51.67;0.11
30/04/2024;17/10/2022;PVEH;261.22;1.72;0.10
30/04/2024;3/11/2022;PCRFA;3,966.94;67.76;14.24
30/04/2024;6/11/2022;PCRFA;1,236.49;22.88;1.48
30/04/2024;9/11/2022;PCRFA;7,772.67;136.20;1.67
30/04/2024;14/12/2022;PHIP;1,854.75;8.39;0.08
30/04/2024;14/12/2022;PVEH;779.28;5.44;0.07
30/04/2024;20/12/2022;PHIP;2,433.43;12.61;0.09
30/04/2024;23/12/2022;PHIP;268.39;1.54;0.01
30/04/2024;31/12/2022;PCRFA;371.63;8.45;0.00
30/04/2024;3/01/2023;PCRFA;4,859.39;77.03;17.57
30/04/2024;6/01/2023;PCRFA;2,192.26;41.89;0.00
30/04/2024;9/01/2023;PCRFA;2,905.56;50.79;0.00
30/04/2024;7/02/2023;PVEH;1,741.38;12.33;0.22
30/04/2024;10/02/2023;PVEH;111.90;0.86;0.02
30/04/2024;13/02/2023;PHIP;529.47;3.35;0.00
30/04/2024;13/02/2023;PVEH;1,250.90;8.93;0.24
30/04/2024;16/02/2023;PHIP;3,933.74;24.16;0.06
30/04/2024;16/02/2023;PVEH;1,290.99;10.58;0.13
30/04/2024;22/02/2023;PHIP;876.86;5.77;0.06
30/04/2024;2/03/2023;PCRFA;2,842.89;48.29;2.50
30/04/2024;5/03/2023;PCRFA;409.57;8.39;0.00
30/04/2024;8/03/2023;PCRFA;2,613.59;43.04;7.14
30/04/2024;11/03/2023;PCRFA;2,895.41;37.80;0.00
30/04/2024;12/04/2023;PVEH;1,574.85;10.73;0.30
30/04/2024;18/04/2023;PHIP;354.67;2.04;0.02
30/04/2024;18/04/2023;PVEH;294.79;2.08;0.06
30/04/2024;21/04/2023;PHIP;2,522.78;15.77;0.15
30/04/2024;2/05/2023;PCRFA;3,815.26;65.65;0.00
30/04/2024;5/05/2023;PCRFA;3,576.49;72.67;2.79
30/04/2024;8/05/2023;PCRFA;3,358.84;76.55;6.39
30/04/2024;11/05/2023;PCRFA;4,248.44;83.52;0.00
30/04/2024;9/06/2023;PVEH;226.49;1.54;0.03
30/04/2024;12/06/2023;PHIP;771.55;4.55;0.10
30/04/2024;12/06/2023;PVEH;186.16;1.24;0.02
30/04/2024;15/06/2023;PHIP;1,381.63;8.00;0.09
30/04/2024;15/06/2023;PVEH;183.43;1.24;0.05
30/04/2024;21/06/2023;PHIP;1,102.58;6.07;0.03
30/04/2024;2/07/2023;PCRFA;299.65;6.18;0.00
30/04/2024;5/07/2023;PCRFA;4,224.43;57.57;0.00
30/04/2024;8/07/2023;PCRFA;2,269.87;50.56;0.00
30/04/2024;9/08/2023;PVEH;104.48;0.59;0.00
30/04/2024;18/08/2023;PHIP;750.73;5.45;0.03
30/04/2024;21/08/2023;PHIP;518.86;3.20;0.09
30/04/2024;29/08/2023;PCRFA;4,369.00;63.27;0.91
30/04/2024;1/09/2023;PCRFA;5,010.82;71.02;0.47
30/04/2024;4/09/2023;PCRFA;2,090.10;39.58;0.47
30/04/2024;7/09/2023;PCRFA;1,935.97;38.75;0.00
30/04/2024;6/10/2023;PVEH;1,272.03;7.32;0.18
30/04/2024;9/10/2023;PVEH;345.43;2.06;0.08
30/04/2024;18/10/2023;PHIP;3,102.69;17.85;0.07
30/04/2024;29/10/2023;PCRFA;900.78;12.05;0.00
30/04/2024;1/11/2023;PCRFA;578.23;13.20;0.00
30/04/2024;4/11/2023;PCRFA;792.89;18.64;0.00
30/04/2024;7/11/2023;PCRFA;1,938.43;42.00;1.31
30/04/2024;6/12/2023;PVEH;1,069.13;6.61;0.10
30/04/2024;12/12/2023;PHIP;4,301.58;25.95;0.15
30/04/2024;12/12/2023;PVEH;396.99;2.25;0.09
30/04/2024;15/12/2023;PHIP;8,085.29;46.10;0.17
30/04/2024;15/12/2023;PVEH;795.72;4.59;0.06
30/04/2024;18/12/2023;PHIP;5,873.62;30.74;0.03
30/04/2024;29/12/2023;PCRFA;3,432.68;59.61;0.00
30/04/2024;4/01/2024;PCRFA;2,174.85;34.07;0.00
30/04/2024;7/01/2024;PCRFA;276.92;7.19;0.00
30/04/2024;5/02/2024;PVEH;697.74;4.27;0.09
30/04/2024;8/02/2024;PHIP;1,993.20;11.53;0.02
30/04/2024;8/02/2024;PVEH;1,049.52;6.06;0.13
30/04/2024;14/02/2024;PHIP;1,204.31;6.84;0.09
30/04/2024;14/02/2024;PVEH;265.37;1.97;0.01
30/04/2024;28/02/2024;PCRFA;3,177.21;59.41;0.79
30/04/2024;2/03/2024;PCRFA;1,881.28;34.66;0.98
30/04/2024;5/03/2024;PCRFA;5,611.91;89.45;0.00
30/04/2024;9/04/2024;PHIP;1,984.64;12.45;0.18
30/04/2024;9/04/2024;PVEH;159.52;1.18;0.00
30/04/2024;12/04/2024;PHIP;3,081.39;19.57;15.59
30/04/2024;15/04/2024;PHIP;3,132.45;17.96;0.28
30/04/2024;18/04/2024;PHIP;1,289.79;5.95;0.11
30/04/2024;26/04/2024;PCRFA;546.45;10.33;103.78
30/04/2024;29/04/2024;PCRFA;131.51;2.53;53.93
30/04/2024;19/11/2007;PHIP;199.99;2.09;0.00
30/04/2024;14/05/2008;PHIP;54.44;0.51;0.01
30/04/2024;6/05/2009;PHIP;174.07;2.03;0.00
30/04/2024;3/03/2010;PVIVIENDA;172.93;1.51;0.00
30/04/2024;6/09/2010;PHIP;88.87;0.84;0.00
30/04/2024;29/04/2011;PHIP;2,019.54;14.35;0.08
30/04/2024;29/06/2011;PHIP;1,064.35;7.50;0.04
30/04/2024;29/08/2011;PHIP;456.97;3.05;0.05
30/04/2024;7/09/2011;PHIP;436.62;3.21;0.03
30/04/2024;4/11/2011;PHIP;200.32;1.27;0.04
30/04/2024;29/12/2011;PHIP;841.77;6.54;0.04
30/04/2024;28/02/2012;PHIP;940.29;6.92;0.02
30/04/2024;2/03/2012;PHIP;456.35;3.13;0.02
30/04/2024;2/05/2012;PHIP;580.46;4.14;0.01
30/04/2024;26/06/2012;PHIP;471.34;3.28;0.11
30/04/2024;23/08/2012;PHIP;55.24;0.36;0.01
30/04/2024;29/08/2012;PHIP;1,021.28;6.44;0.02
30/04/2024;25/02/2013;PHIP;160.08;1.89;0.00
30/04/2024;30/04/2013;PHIP;592.89;4.32;0.03
30/04/2024;27/06/2013;PHIP;594.17;4.10;0.03
30/04/2024;21/08/2013;PHIP;950.90;6.42;0.05
30/04/2024;27/08/2013;PHIP;958.05;5.98;0.06
30/04/2024;30/08/2013;PHIP;1,089.90;6.95;0.00
30/04/2024;24/12/2013;PHIP;317.82;2.02;0.02
30/04/2024;27/12/2013;PHIP;1,013.37;7.03;0.31
30/04/2024;17/02/2014;PHIP;206.87;1.30;0.04
30/04/2024;20/02/2014;PHIP;2,384.01;16.09;0.12
30/04/2024;26/02/2014;PHIP;2,788.95;20.16;0.12
30/04/2024;22/04/2014;PHIP;152.73;1.24;0.00
30/04/2024;28/04/2014;PHIP;2,866.94;19.70;0.06
30/04/2024;19/06/2014;PHIP;678.30;4.68;0.07
30/04/2024;25/06/2014;PHIP;683.27;4.69;0.02
30/04/2024;22/08/2014;PHIP;263.97;1.67;0.01
30/04/2024;25/08/2014;PHIP;616.72;4.28;0.03
30/04/2024;16/10/2014;PHIP;636.81;4.68;0.01
30/04/2024;19/12/2014;PHIP;1,683.11;20.18;0.00
30/04/2024;18/02/2015;PHIP;971.26;6.48;0.05
30/04/2024;17/04/2015;PHIP;316.40;2.18;0.04
30/04/2024;20/04/2015;PHIP;907.76;6.23;0.03
30/04/2024;23/04/2015;PHIP;112.81;0.72;0.02
30/04/2024;17/06/2015;PHIP;1,498.79;9.55;0.06
30/04/2024;14/08/2015;PHIP;1,478.32;9.98;0.08
30/04/2024;14/10/2015;PHIP;598.27;3.88;0.03
30/04/2024;23/10/2015;PHIP;1,872.64;12.16;0.06
30/04/2024;14/12/2015;PHIP;361.90;2.08;0.00
30/04/2024;10/02/2016;PHIP;705.44;4.81;0.04
30/04/2024;16/02/2016;PHIP;1,073.37;7.40;0.04
30/04/2024;14/04/2016;PHIP;81.38;0.71;0.01
30/04/2024;20/04/2016;PHIP;335.30;2.12;0.04
30/04/2024;17/06/2016;PHIP;548.03;3.84;0.02
30/04/2024;20/06/2016;PHIP;0.58;0.01;0.00
30/04/2024;17/08/2016;PHIP;432.29;2.63;0.02
30/04/2024;17/10/2016;PHIP;399.41;2.71;0.02
30/04/2024;8/12/2016;PHIP;989.88;7.39;0.00
30/04/2024;14/12/2016;PHIP;266.99;1.83;0.03
30/04/2024;10/02/2017;PHIP;420.91;2.55;0.02
30/04/2024;13/02/2017;PHIP;1,207.48;9.55;0.06
30/04/2024;16/02/2017;PHIP;1,456.06;10.30;0.02
30/04/2024;18/04/2017;PHIP;567.65;4.09;0.04
30/04/2024;9/06/2017;PHIP;651.94;4.53;0.04
30/04/2024;15/06/2017;PHIP;2,727.52;18.13;0.06
30/04/2024;9/10/2017;PHIP;1,431.48;9.11;0.07
30/04/2024;6/12/2017;PHIP;255.88;1.92;0.01
30/04/2024;12/12/2017;PHIP;457.44;3.15;0.04
30/04/2024;15/12/2017;PHIP;2,601.45;16.49;0.13
30/04/2024;5/02/2018;PHIP;870.51;5.37;0.00
30/04/2024;4/04/2018;PHIP;449.42;3.32;0.19
30/04/2024;4/04/2018;PVEH;4.93;0.05;0.02
30/04/2024;10/04/2018;PHIP;1,878.60;13.89;0.07
30/04/2024;13/04/2018;PHIP;364.92;2.54;0.04
30/04/2024;4/06/2018;PHIP;258.22;1.76;0.04
30/04/2024;7/06/2018;PHIP;1,505.94;10.91;0.03
30/04/2024;10/08/2018;PHIP;2,029.21;23.79;0.04
30/04/2024;13/08/2018;PHIP;177.75;1.42;0.01
30/04/2024;4/10/2018;PHIP;438.51;2.81;0.02
30/04/2024;10/10/2018;PHIP;103.02;1.05;0.01
30/04/2024;4/12/2018;PHIP;238.04;1.85;0.01
30/04/2024;7/12/2018;PHIP;1,756.68;9.93;0.01
30/04/2024;28/01/2019;PVEH;45.93;0.58;0.00
30/04/2024;31/01/2019;PHIP;89.27;0.56;0.01
30/04/2024;6/02/2019;PHIP;199.83;2.16;0.00
30/04/2024;27/03/2019;PVEH;2.71;0.04;0.04
30/04/2024;2/04/2019;PHIP;276.80;1.96;0.01
30/04/2024;2/04/2019;PVEH;1.99;0.03;0.00
30/04/2024;5/04/2019;PVEH;0.00;0.00;0.00
30/04/2024;11/04/2019;PHIP;187.15;1.33;0.03
30/04/2024;14/05/2019;PCRFA;0.00;0.00;0.00
30/04/2024;27/05/2019;PVEH;18.11;0.10;0.00
30/04/2024;30/05/2019;PVEH;67.24;0.68;0.01
30/04/2024;5/06/2019;PHIP;3,964.32;27.94;0.00
30/04/2024;5/06/2019;PVEH;77.04;0.46;0.03
30/04/2024;5/07/2019;PCRFA;0.00;0.00;0.00
30/04/2024;11/07/2019;PCRFA;0.00;0.00;0.00
30/04/2024;30/07/2019;PHIP;600.03;4.07;0.01
30/04/2024;30/07/2019;PVEH;17.08;0.13;0.02
30/04/2024;2/08/2019;PHIP;1,699.21;10.92;0.06
30/04/2024;5/08/2019;PHIP;287.81;2.12;0.02
30/04/2024;5/08/2019;PVEH;8.34;0.04;0.01
30/04/2024;8/08/2019;PHIP;211.05;1.67;0.01
30/04/2024;4/09/2019;PCRFA;0.00;0.00;0.00
30/04/2024;10/09/2019;PCRFA;0.00;0.00;0.00
30/04/2024;26/09/2019;PVEH;7.82;0.05;0.01
30/04/2024;2/10/2019;PHIP;4,545.48;48.47;0.09
30/04/2024;2/10/2019;PVEH;68.13;0.50;0.01
30/04/2024;4/11/2019;PCRFA;0.00;0.00;0.00
30/04/2024;7/11/2019;PCRFA;0.00;0.00;0.00
30/04/2024;26/11/2019;PVEH;90.28;0.81;0.05
30/04/2024;29/11/2019;PHIP;1,008.38;7.82;0.01
30/04/2024;29/11/2019;PVEH;40.45;0.25;0.04
30/04/2024;2/12/2019;PHIP;228.37;1.72;0.01
30/04/2024;2/12/2019;PVEH;108.49;0.83;0.05
30/04/2024;5/12/2019;PHIP;395.79;2.73;0.02
30/04/2024;4/01/2020;PCRFA;0.00;0.00;0.00
30/04/2024;7/01/2020;PCRFA;4.20;0.09;0.00
30/04/2024;10/01/2020;PCRFA;4.09;0.08;0.00
30/04/2024;29/01/2020;PHIP;1,860.65;12.14;0.07
30/04/2024;29/01/2020;PVEH;2.53;0.02;0.02
30/04/2024;4/02/2020;PHIP;333.65;2.56;0.01
30/04/2024;2/03/2020;PCRFA;1.69;0.04;0.00
30/04/2024;5/03/2020;PCRFA;4.59;0.11;0.00
30/04/2024;24/03/2020;PVEH;108.55;0.92;0.07
30/04/2024;27/03/2020;PHIP;252.82;1.86;0.02
30/04/2024;27/03/2020;PVEH;104.92;0.82;0.08
30/04/2024;30/03/2020;PHIP;2,206.71;15.51;0.09
30/04/2024;29/04/2020;PCRFA;30.87;0.64;0.00
30/04/2024;2/05/2020;PCRFA;50.74;1.17;0.00
30/04/2024;5/05/2020;PCRFA;63.22;2.61;0.00
30/04/2024;8/05/2020;PCRFA;19.72;0.39;0.00
30/04/2024;27/05/2020;PHIP;0.00;0.00;0.00
30/04/2024;27/05/2020;PVEH;27.13;0.22;0.00
30/04/2024;2/06/2020;PHIP;623.24;4.25;0.02
30/04/2024;29/06/2020;PCRFA;2.58;0.05;0.00
30/04/2024;2/07/2020;PCRFA;15.71;0.43;0.00
30/04/2024;8/07/2020;PCRFA;45.36;1.01;0.00
30/04/2024;21/07/2020;PVEH;303.57;2.89;0.15
30/04/2024;24/07/2020;PVEH;65.80;0.52;0.03
30/04/2024;27/07/2020;PHIP;740.41;4.50;0.03
30/04/2024;27/07/2020;PVEH;111.18;0.91;0.06
30/04/2024;30/07/2020;PHIP;917.86;5.78;0.05
30/04/2024;30/07/2020;PVEH;280.72;2.22;0.05
30/04/2024;5/08/2020;PHIP;478.10;3.52;0.02
30/04/2024;29/08/2020;PCRFA;66.00;1.47;0.00
30/04/2024;1/09/2020;PCRFA;55.22;1.41;0.00
30/04/2024;4/09/2020;PCRFA;222.56;5.81;0.00
30/04/2024;7/09/2020;PCRFA;70.63;1.22;0.00
30/04/2024;29/09/2020;PHIP;2,898.50;18.11;0.10
30/04/2024;29/09/2020;PVEH;41.05;0.30;0.02
30/04/2024;29/10/2020;PCRFA;389.53;3.97;0.08
30/04/2024;4/11/2020;PCRFA;552.86;8.60;0.00
30/04/2024;20/11/2020;PVEH;229.42;1.82;0.08
30/04/2024;23/11/2020;PVEH;127.64;0.99;0.11
30/04/2024;26/11/2020;PHIP;5,618.29;35.10;0.00
30/04/2024;2/12/2020;PHIP;1,426.74;9.34;0.08
30/04/2024;26/12/2020;PCRFA;47.17;0.67;0.00
30/04/2024;29/12/2020;PCRFA;167.16;2.58;0.02
30/04/2024;4/01/2021;PCRFA;86.71;1.71;0.00
30/04/2024;20/01/2021;PVEH;232.15;2.33;0.03
30/04/2024;26/01/2021;PHIP;6,649.65;47.71;0.04
30/04/2024;26/01/2021;PVEH;132.48;0.97;0.04
30/04/2024;29/01/2021;PHIP;7,734.27;46.37;0.23
30/04/2024;29/01/2021;PVEH;0.00;0.00;0.00
30/04/2024;1/02/2021;PHIP;3,542.02;25.45;0.16
30/04/2024;25/02/2021;PCRFA;1,339.18;12.44;0.17
30/04/2024;28/02/2021;PCRFA;34.40;0.74;0.00
30/04/2024;3/03/2021;PCRFA;1,318.23;13.98;0.16
30/04/2024;6/03/2021;PCRFA;721.84;6.46;0.15
30/04/2024;22/03/2021;PVEH;221.39;1.75;0.01
30/04/2024;25/03/2021;PHIP;1,503.65;9.45;0.08
30/04/2024;25/03/2021;PVEH;153.95;1.53;0.00
30/04/2024;31/03/2021;PHIP;2,411.14;16.44;0.33
30/04/2024;27/04/2021;PCRFA;747.28;9.78;0.09
30/04/2024;30/04/2021;PCRFA;387.89;7.79;0.03
30/04/2024;3/05/2021;PCRFA;88.07;1.67;0.42
30/04/2024;6/05/2021;PCRFA;683.00;14.66;0.03
30/04/2024;25/05/2021;PHIP;315.27;2.05;0.01
30/04/2024;28/05/2021;PHIP;4,354.40;28.81;0.23
30/04/2024;31/05/2021;PHIP;1,493.87;8.71;0.02
30/04/2024;27/06/2021;PCRFA;3.03;0.04;0.00
30/04/2024;30/06/2021;PCRFA;1,218.12;13.79;0.20
30/04/2024;3/07/2021;PCRFA;710.50;9.66;0.03
30/04/2024;19/07/2021;PVEH;606.03;4.59;0.16
30/04/2024;22/07/2021;PVEH;158.17;1.13;0.02
30/04/2024;28/07/2021;PHIP;1,774.05;10.97;0.07
30/04/2024;28/07/2021;PVEH;118.29;0.93;0.04
30/04/2024;24/08/2021;PCRFA;587.97;12.06;0.06
30/04/2024;27/08/2021;PCRFA;497.41;8.15;0.08
30/04/2024;30/08/2021;PCRFA;276.76;5.76;0.04
30/04/2024;2/09/2021;PCRFA;695.43;13.03;2.23
30/04/2024;21/09/2021;PHIP;1,198.71;9.92;0.05
30/04/2024;21/09/2021;PVEH;62.31;0.49;0.02
30/04/2024;24/09/2021;PHIP;2,379.15;17.50;0.10
30/04/2024;24/09/2021;PVEH;515.27;4.09;0.09
30/04/2024;27/09/2021;PHIP;1,187.31;7.48;0.07
30/04/2024;27/09/2021;PVEH;394.05;3.26;0.08
30/04/2024;30/09/2021;PHIP;6,419.54;42.82;0.58
30/04/2024;24/10/2021;PCRFA;55.44;1.00;0.02
30/04/2024;27/10/2021;PCRFA;1,735.54;25.65;0.56
30/04/2024;30/10/2021;PCRFA;776.82;13.98;1.11
30/04/2024;2/11/2021;PCRFA;921.26;14.42;0.10
30/04/2024;18/11/2021;PVEH;130.76;1.08;0.03
30/04/2024;24/11/2021;PHIP;8,901.53;47.12;0.17
30/04/2024;30/11/2021;PHIP;7,101.90;47.33;0.32
30/04/2024;24/12/2021;PCRFA;404.17;7.01;0.03
30/04/2024;27/12/2021;PCRFA;537.61;9.51;0.05
30/04/2024;30/12/2021;PCRFA;1,535.40;-11.81;0.30
30/04/2024;2/01/2022;PCRFA;194.76;3.86;0.02
30/04/2024;18/01/2022;PVEH;92.03;0.94;0.00
30/04/2024;21/01/2022;PHIP;705.73;5.62;0.04
30/04/2024;24/01/2022;PHIP;353.78;2.86;0.02
30/04/2024;24/01/2022;PVEH;279.82;2.23;0.04
30/04/2024;27/01/2022;PHIP;1,855.44;12.04;0.09
30/04/2024;23/02/2022;PCRFA;2,487.86;42.38;3.14
30/04/2024;26/02/2022;PCRFA;1,406.38;26.54;0.13
30/04/2024;1/03/2022;PCRFA;1,997.29;38.87;0.22
30/04/2024;4/03/2022;PCRFA;2,423.75;41.85;0.65
30/04/2024;17/03/2022;PVEH;301.14;1.94;0.03
30/04/2024;23/03/2022;PHIP;5,873.31;34.84;0.03
30/04/2024;23/03/2022;PVEH;154.55;1.21;0.02
30/04/2024;29/03/2022;PHIP;6,570.67;45.56;0.09
30/04/2024;25/04/2022;PCRFA;2,012.88;40.05;2.39
30/04/2024;28/04/2022;PCRFA;8,035.73;112.43;0.72
30/04/2024;1/05/2022;PCRFA;746.96;13.72;0.09
30/04/2024;17/05/2022;PVEH;110.00;0.78;0.02
30/04/2024;20/05/2022;PHIP;10,410.81;66.05;0.39
30/04/2024;20/05/2022;PVEH;191.80;1.54;0.01
30/04/2024;23/05/2022;PHIP;2,480.32;17.55;0.11
30/04/2024;23/05/2022;PVEH;162.14;1.26;0.02
30/04/2024;26/05/2022;PHIP;3,610.74;24.50;0.14
30/04/2024;26/05/2022;PVEH;140.31;0.99;0.03
30/04/2024;22/06/2022;PCRFA;1,395.32;18.85;0.11
30/04/2024;25/06/2022;PCRFA;1,342.72;26.32;0.00
30/04/2024;28/06/2022;PCRFA;2,223.30;41.41;0.42
30/04/2024;1/07/2022;PCRFA;2,689.88;45.27;0.00
30/04/2024;20/07/2022;PHIP;3,960.48;26.30;0.11
30/04/2024;20/07/2022;PVEH;657.39;4.72;0.06
30/04/2024;26/07/2022;PHIP;1,896.72;10.69;0.05
30/04/2024;29/07/2022;PHIP;10,033.21;59.29;0.39
30/04/2024;22/08/2022;PCRFA;3,200.02;60.16;0.01
30/04/2024;25/08/2022;PCRFA;5,040.96;76.97;0.71
30/04/2024;28/08/2022;PCRFA;627.30;13.17;0.01
30/04/2024;31/08/2022;PCRFA;4,707.58;78.67;0.00
30/04/2024;13/09/2022;PVEH;1,172.87;8.36;0.26
30/04/2024;16/09/2022;PVEH;133.76;0.98;0.03
30/04/2024;19/09/2022;PVEH;347.61;2.40;0.11
30/04/2024;22/09/2022;PHIP;1,711.98;11.18;0.10
30/04/2024;22/09/2022;PVEH;619.17;4.52;0.09
